,stars
129046,1
104542,2
51518,10
49674,49
24713,1
5307,2
65433,0
67729,2
35303,1
4667,15
63417,1
128223,2
55745,2
113726,1
76475,4
109804,1
76800,3
114193,3
71492,1
56610,2
60520,1
121204,2
132798,3
66702,1
40458,1
104193,2
110713,1
43130,1
6486,2
134977,1
95947,7
9232,4
130851,0
54627,1
90475,1
106156,1
111280,0
12449,2
67816,1
106309,1
46879,1
75959,2
123951,1
26086,1
45922,9
37620,1
9058,3
125749,2
53689,2
125351,1
52207,8
60999,1
55775,1
12989,2
78616,2
107394,1
9183,3
109382,1
128508,1
122785,1
108515,4
69233,6
27377,5
60623,1
61957,1
57791,2
120589,1
132072,3
25919,20
22079,2
47761,1
125116,1
22245,3
119316,1
94221,1
54235,1
121482,1
24709,3
53798,1
124691,3
131192,1
48161,1
133440,1
96555,2
86754,1
31070,1
83454,2
126892,1
81973,3
129255,1
53288,12
129021,6
117942,3
59597,1
17222,12
94093,3
29112,1
43796,1
61011,2
44051,0
16327,4
32017,1
30434,1
50489,3
76847,8
45819,1
88939,1
71586,1
55460,2
57344,2
126593,1
96620,1
77851,2
30285,1
7884,3
3910,3
37822,1
79801,23
66941,3
88976,2
63540,1
108024,1
2253,10
57738,2
48203,3
63203,4
71777,4
51824,1
20553,51
44041,1
108569,2
3814,3
50077,1
121376,0
101553,1
22468,3
35859,32
22360,7
122205,1
11571,2
63416,101
49192,2
53411,10
45423,1
22954,274
86182,1
19690,124
116010,2
89054,2
96995,4
26738,2
118321,6
22917,3
90529,1
55883,4
83022,1
130991,1
20098,18
10530,10
36753,3
6620,2
82927,1
46559,12
120986,1
27867,4
70261,1
57753,1
90584,1
124538,1
80828,2
86621,3
108010,1
111089,0
60735,128
19365,1
105247,3
80966,1
6202,13
36530,1
41916,1
49063,2
29013,2
27318,1
37953,0
67340,1
21717,25
13086,2
78784,1
135009,1
47242,1
11614,9
39480,1
30161,49
125340,1
132047,1
28519,2
1261,13
99992,12
2493,2
102348,5
9297,2
42815,1
103094,1
57394,1
39356,0
37438,3
20717,3
102282,2
82424,2
50824,1
73369,6
33456,4
125235,6
113445,2
44572,1
92502,1
28232,3
26728,1
107967,15
118240,4
34907,1
1685,3
108977,2
68631,1
130943,1
33901,2
106133,10
131412,3
128263,2
131456,1
104797,1
49884,1
73503,1
120779,1
14821,5
37450,7
132830,2
93328,1
17615,1
68092,2
10095,2
10163,2
42943,4
137040,1
94685,1
121579,23
86510,1
104742,8
78082,1
73321,8
72038,1
48222,2
6664,7
13723,3
68118,1
17725,2
58510,1
61936,1
100578,1
20601,4
108869,1
16864,4
112402,1
11697,11
10901,39
28509,1
51143,1
132733,1
21923,2
52441,2
118740,2
60716,1
14183,2
7784,2
47022,7
116217,1
105977,3
68461,0
126908,1
94496,1
107492,2
97774,2
98761,2
1365,778
105017,0
92566,143
57770,1
2032,5
134731,34
81805,3
112284,1
76666,1
125729,1
113071,13
18141,2
87693,2
103476,1
52334,1
124306,3
101410,1
23812,1
81001,2
70032,2
121296,1
83462,13
25923,2
277,5
47846,2
29249,1
143,4
88128,1
101753,1
131010,1
8160,3
7194,2
47218,1
1636,82
51365,16
73978,2
133115,1
40247,1
118739,1
6684,6
2940,64
101714,4
62615,1
7577,2
123955,14
134504,2
135371,6
45604,2
25516,2
50009,1
63727,1
65708,2
123312,1
30397,1
84673,1
30648,14
51630,1
86029,2
96694,2
88030,2
86324,2
102642,2
104358,1
71902,10
74411,1
121045,1
75895,0
39328,9
94266,5
118094,1
132911,1
39943,1
13215,10
4278,1
52356,1
3,2036
109531,4
93536,1
4334,74
123312,1
108095,1
100400,1
23093,4
41763,4
53810,0
58145,1
76934,1
120165,6
124410,1
44125,1
9584,3
103220,1
7079,2
132859,2
30352,14
110752,1
120754,2
52195,1
121370,5
128732,1
99262,6
135299,0
35538,1
106134,2
38638,2
105197,1
95318,3
30955,2
133156,2
75679,1
90608,5
30437,1
69921,102
62179,3
111339,23
81656,1
35036,1
60009,3
46648,1
105518,1
56053,1
111112,5
119663,2
7372,4
18363,11
24648,5
18674,8
73570,0
37818,1
86616,1
22883,13
61354,123
124303,2
131414,1
83348,1
114290,1
26965,1
86686,3
106781,1
1175,6
48009,1
87060,0
64789,3
50124,3
57095,3
84027,1
57893,1
81834,1
941,4
70323,38
119496,19
1030,5
13908,2
27403,3
83591,19
63530,1
29192,4
133097,0
59299,2
93143,1
62935,2
125119,2
120505,1
105747,1
110903,1
36910,1
74665,1
52539,1
47069,1
68084,1
109415,3
23050,2
49679,1
45873,3
16777,2
103383,1
102271,1
2974,8
37482,1
109067,0
116497,1
97100,1
88115,4
20845,5
44524,2
89496,1
106354,68
92643,1
31445,1
90572,1
111170,27
66259,1
83517,1
53976,1
46032,2
89129,2
72793,3
112231,1
36547,1
88735,0
103901,1
23371,2
26079,1
114927,1
117317,1
46754,0
44647,2
86986,1
59327,1
36569,1
133538,1
61260,0
7502,4
65955,1
2032,5
90706,1
94497,1
72922,2
118628,0
51589,1
76945,5
62045,1
103633,1
93409,4
40201,4
121571,3
112813,8
104782,1
131031,1
135395,1
26703,113
72447,2
130031,1
35669,1
17194,6
96276,8
19927,4
111207,3
98115,0
84267,8
15930,2
85776,1
97104,1
63724,17
123529,3
115127,2
30411,1
104241,2
39572,1
112127,4
61589,109
125976,1
77920,1
118509,1
10661,2
11010,2
59623,2
79692,5
87802,0
101524,1
61081,0
107409,5
11111,3
99609,0
24414,2
31166,10
38866,0
41415,5
53295,0
64068,2
39602,175
64919,2
132023,3
37386,0
125391,1
125877,1
127815,308
26891,46
105294,1
34773,2
79383,137
78642,1
71394,1
134749,1
81302,1
60154,2
49061,3
22124,3
38539,6
3382,1
49320,1
52313,1
62405,1
96069,7
90812,1
26067,4
3763,52
25443,2
100018,1
54879,2
86210,7
100020,2
26963,1
25855,1
21336,3
128780,2
93109,1
85203,2
103082,3
112802,1
129556,3
55626,1
5787,2
53923,1
129377,1
130619,3
60642,1
84262,6
78965,4
18881,2
89390,1
29747,64
99779,7
26802,2
79784,3
70870,2
12438,2
15833,2
95583,0
15537,4
72439,1
18373,1
59459,1
25189,8
36984,1
43659,7
126715,4
82625,3
122379,21
109174,4
29127,1
70693,1
132894,1
1625,3
95656,1
66018,1
101293,0
25350,2
76370,1
48855,1
20270,3
68323,8
54959,1
131313,1
117248,1
63014,1
29459,1
94318,1
10753,955
120429,4
22646,2
118870,1
83969,7
134482,1
61313,1
24038,4
111961,2
9739,3
108975,1
30155,1
44210,1
102524,1
58826,1
951,4
89255,4
128225,1
11769,2
89304,1
32967,1
48564,2
89830,7
64165,1
90948,1
124650,1
24138,11
27770,1
40104,1
32127,1
66472,3
44035,1
1975,31
62174,0
12671,2
24919,2
116019,1
121581,2
80278,1
45766,9
98882,0
54059,1
60974,1
132196,1
129204,18
95060,1
48683,3
95892,2
109611,1
72276,1
123456,1
127744,1
2559,2
7255,3
20120,3
106948,2
112498,2
66999,1
79343,2
126491,1
12881,17
49174,615
99172,1
89669,1
130747,3
111537,2
120384,1
56505,1
77904,1
81893,1
69849,1
36625,3
131073,14
51045,5
35284,1
120476,1
74637,1
96440,1
36507,1
115756,3
126616,1
94108,22
116241,34
126151,1
116695,6
82396,1
59924,3
51726,2
23911,2
105701,2
134073,28
127134,2
13452,15
29982,2
61880,41
78377,1
80026,1
7124,2
46274,4
25342,3
43333,2
99990,1
84108,1
35392,1
29677,1
47665,1
110585,1
68385,8
105379,12
120862,5
37548,1
40121,9
87588,1
124427,1
135299,0
83253,1
119988,2
110678,1
33138,1
11585,492
24984,2
133302,1
75847,1
49663,1
136635,1
78863,6
34158,2
38936,1
76294,1
2437,3
102388,1
6043,2
118679,3
130803,2
14891,4
109035,2
64092,27
132762,0
63091,1
42637,1
117541,3
128578,1
26398,1
91036,1
36503,1
46537,1
134379,1
61330,1
23651,1
95446,11
118497,1
121278,1
41844,1
9559,2
3954,6
17249,2
59448,2
50365,1
2989,7
58125,1
107917,2
41099,1
38923,1
131077,1
83510,20
23752,1
60675,1
72766,8
93572,3
13110,2
74121,1
86964,1
93187,0
131156,1
135636,6
98481,1
85298,2
85304,3
11003,3
5341,3
67151,3
19477,1
102751,1
121683,7
6267,4
18459,3
25301,2
24752,4
132855,1
128074,1
102394,1
100479,1
3004,31
25265,4
115562,1
19406,2
15829,2
35635,1
113191,1
120838,2
114658,0
8977,4
14512,2
132872,1
52628,4
122769,9
85237,1
123835,1
61864,2
117224,2
35586,1
134257,1
135718,1
22793,1
102405,1
49520,1
69566,2
22955,2
22179,5
109469,0
114456,1
115658,2
130656,1
12508,2
72644,1
24705,2
114166,0
87499,1
16881,3
75434,20
74754,1
40586,0
88863,1
131702,4
80285,1
51643,1
13527,4
68776,32
114321,2
17908,3
22221,5
63705,4
111380,1
105176,1
34488,1
109225,2
81977,1
3554,2
121016,2
7510,8
93657,4
61510,6
67876,1
48231,3
57325,2
3677,2
107716,1
26995,1
47107,1
69001,9
63643,0
101546,1
60430,0
66054,0
64266,1
22246,2
64214,1
109019,1
99160,1
8514,11
134494,0
108555,1
76398,13
100745,2
22998,2
135451,32
95532,1
90503,1
2366,3
21534,1
116961,1
76988,1
73298,5
102818,1
115066,2
34123,1
114407,4
14856,2
114610,1
111672,22
22445,5
17806,3
96097,4
62789,2
126041,6
131502,409
15531,2
120857,2
38741,1
25213,8
39133,6
113970,8
93309,1
86733,1
102173,6
6364,30
104294,2
97173,1
10949,12
94665,1
104331,1
80775,2
72241,2
35263,2
61607,2
95556,1
103657,8
71336,1
87408,1
89225,1
83264,1
72116,2
42875,1
42587,1
76351,3
18661,4
22169,2
14927,2
39914,1
81791,1
84290,14
95642,1
79526,25
10304,2
72847,1
123596,1
1774,3
79382,1
47643,1
32364,2
57711,21
1701,4
28072,1
23159,5
39463,1
7550,1
23231,777
21682,2
87954,1
127823,1
104490,5
91623,1
13715,4
136956,3
102679,1
85663,1
14422,3
107732,1
69791,1
17211,7
52249,1
31316,2
117016,1
101162,13
90064,19
58456,4
77713,1
29975,1
115874,1
89437,1
36804,0
43443,2
130526,1
94052,1
13827,2
9480,8
14034,11
19409,4
26511,1
108056,1
66323,14
58006,1
32039,1
55882,1
27118,1
88265,1
43433,1
133229,1
89801,1
70709,339
78505,1
28009,1
94978,5
42223,1
70208,2
101483,1
26318,1
25832,1
33064,2
63577,1
97502,2
3888,2
56416,0
90336,2
126731,1
129080,1
47616,1
31567,1
43068,1
125943,2
23848,2
92607,1
91930,1
111745,1
15632,3
102283,1
107976,2
35280,1
105299,1
78561,1
91989,1
106624,1
125845,50
18862,3
48412,24
127265,1
56765,1
90077,0
121641,1
99023,19
90057,1
101558,1
44252,0
114954,1
113271,5
46413,1
38001,1
114868,1
106686,2
82187,1
37438,3
34774,1
13275,4
27853,1
51102,1
99374,0
10336,2
115067,1
134531,1
33438,1
66144,1
63417,1
5565,13
10570,2
86925,1
78037,5
99330,15
54082,1
65991,1
65111,1
13639,2
49137,3
39946,3
68004,1
18185,1
102675,2
43290,5
85424,3
26851,2
124798,282
106962,2
109138,6
90316,1
49827,6
42014,2
120424,3
17402,1
97589,1
94957,4
73672,1
3159,32
62102,2
11387,2
41484,1
70630,13
79297,1
106116,1
102498,2
63398,3
65232,1
40745,1
112536,1
39591,5
75189,0
60762,0
19562,2
54179,0
11452,3
92392,2
129015,1
46570,98
38378,27
132056,1
52717,1
124735,24
124595,1
83064,1
69100,2
83434,1
49731,1
34312,16
27519,26
83999,1
109093,3
106673,1
94622,1
53080,0
135175,1
82475,1
58402,2
64605,5
46181,1
90359,1
54521,1
117033,1
55970,2
16778,2
116195,4
126741,1
4756,45
7111,238
32515,6
72014,1
59508,1
27364,5
119360,1
92321,0
71808,30
8730,4
114163,1
121970,2
104407,1
76314,1
19240,2
49858,1
23941,1055
36944,21
30934,32
136108,1
42574,4
130168,2
45235,3
7760,2
111867,2
19171,4
117332,1
62223,1
120664,1
12411,2
2628,12
19524,3
102675,2
51829,0
56765,1
47834,1
28062,4
31098,4
31310,1
14389,1
11139,2
117187,1
99158,1
102313,3
35476,1
10977,2
58960,1
47689,1
42383,4
35531,1
112284,1
25173,2
97949,80
86602,4
82816,1
73746,2
29972,4
105334,1
37563,1
91521,71
63309,2
36203,1
117097,1
51071,4
101021,1
126110,4
133048,1
9531,4
71344,1
72076,1
38612,5
81914,0
72588,1
10952,3
123738,1
31399,2
123880,1
35496,4
92206,1
104115,2
102537,1
98714,3
44201,3
57831,1
35,1206
121128,0
30379,8
129112,1
52464,1
88840,1
111021,2
59105,3
9962,9
72652,2
125943,2
33054,1
107354,1
5103,9
33822,1
5515,3
2535,3
32265,1
122679,1
84406,1
68335,11
36348,1
135971,1
61331,0
16107,2
75990,1
24537,2
30416,1
8943,2
122412,3
33360,1
7311,2
18449,2
123916,6
55573,1
6907,6
113298,13
67506,1
71120,1
36731,1
102004,4
96954,0
106180,1
40243,1
117088,1
64344,1
99581,6
91321,1
99494,1
95397,1
87100,1
32912,1
8147,2
94099,1
36319,2
14510,2
32027,3
81028,1
66386,1
131050,1
53435,1
74642,26
66,7
111073,3
61616,3
70441,1
74683,9
99017,1
71386,1
5810,10
122889,5
108863,1
46458,4
81803,1
4798,1
25078,2
12909,15
19619,2
27790,2
124358,1
16359,2
49335,2
126059,1
33418,695
114627,3
133335,1
19875,4
52862,2
40968,4
74192,1
13094,2
33591,0
41998,4
134603,2
55042,1
94099,1
61470,1
103476,1
8164,2
10456,26
63132,1
95833,11
136855,1
41716,2
77720,5
33914,1
63646,5
136064,9
35406,1271
129620,1
88397,1
20966,6
101235,0
5168,2
86829,5
121239,1
96120,1
103079,0
101284,4
58453,3
92070,1
15951,2
61710,1
15779,4
73347,1
99197,1
33738,1
60369,6
135318,1
114086,1
72507,1
116989,1
46298,3
106314,1
135383,2
94233,1
2131,6
76731,4
100010,1
91499,2
12393,23
136545,1
135354,4
23958,29
113148,9
31415,1
118874,1
53427,2
84620,1
57063,1
36529,0
79646,1
7991,5
72990,1
77024,1
93500,3
54741,20
21995,2
114284,1
134133,1
125975,1
38279,74
101073,1
30395,0
126215,1
72099,25
17540,8
77329,1
13789,165
92088,1
131793,234
82606,0
112955,0
18589,31
103759,4
93516,1
15976,2
12674,1
136559,1
97624,1
50804,3
118839,0
124767,1
74313,2
16406,14
21887,2
35622,1
103504,1
75844,1
134833,1
121618,1
105188,62
133835,1
120539,14
62171,5
108910,1
100187,1
124948,1
126523,1
20954,1
41078,1
99901,1
13679,2
42054,1
1694,3
24038,4
36305,1
24110,7
42897,0
103841,2
25630,3
21775,2
91531,1
75466,3
66821,1
107780,1
11891,5
97073,1
131548,1
40089,6
52914,60
97289,1
97917,1
116489,2
69841,2
114693,1
81335,5
115734,2
77774,1
15477,2
35363,384
21658,3
63156,1
120235,1
36752,2
50054,1
120704,1
52058,1
52601,1
119019,1
126829,1
98448,1
8372,50
135919,3
117432,1
39012,1
63220,1
64296,93
86717,2
72344,1
36152,18
109019,1
79083,17
61609,0
80096,1
53845,1
114458,2
76447,28
75022,1
73547,1239
44790,8
20107,29
43307,4
90340,1
31404,5
37672,6
121544,2
134764,1
54708,1
114353,1
118266,3
50904,0
50281,72
50311,1
8337,521
47953,4
86002,34
111626,1
33562,1
105810,48
340,2827
106053,1
42678,1
14280,2
80981,1
64085,1
47320,0
41967,1
4607,1
16604,14
61072,1
134469,1
21673,2
132135,1
44452,1
34179,3
42531,2
86762,2
118522,1
117215,5
70990,74
71463,1
40676,1
126049,1
53758,2
95224,16
68769,1
59537,1
125490,1
103426,5
49688,1
52967,9
20990,1
89968,2
123131,3
86745,1
77091,9
122506,1
101513,22
87587,0
76198,1
51339,1
94326,0
85040,1
74355,565
73753,1
127273,1
97497,1
123399,11
101611,1
93796,5
64314,2
62761,1
51312,1
32563,8
71866,1
102118,2
118805,1
121313,3
122438,0
48554,1
40398,1
22104,3
21028,2
63180,1
85315,1
114828,1
19025,7
24690,2
78762,1
54266,5
51255,0
17198,5
44128,9
125889,1
16397,2
45005,1
132329,2
68909,1
56374,1
21213,2
75046,9
30566,1
105818,1
25125,7
114959,2
57950,1
11737,4
40707,8
114569,1
85316,3
21479,2
43118,1
98559,11
49718,1
104033,1
81896,1
73568,1
74035,1
53258,1
69883,2
69088,1
51895,1
98981,1
21312,2
37474,1
26030,1
130820,1
61860,3
27491,1
107629,1
17032,2
9487,2
63621,2
4551,1
48513,2
69361,1
31763,1
18330,10
5628,63
20611,5
55699,5
38042,1
77787,1
2804,17
53326,11
21958,3
82463,3
116912,2
89882,1
117031,1
100319,0
89384,1
63962,1
488,274
91765,132
122622,2
91649,2
76494,1
112310,1
32217,1
117627,0
74973,1
131714,1
115989,54
6335,4
80521,1
15493,1
46617,1
117143,1
120870,2
93571,4
21496,2
23448,3
131290,1
105304,5
82612,1
50770,1
51039,477
50508,1
64435,1
66466,2
20263,2
107649,1
72433,2
22575,2
94350,2
33414,1
76768,0
47946,1
21218,4
91742,1
61962,6
32283,1
11918,5
101303,1
86338,0
5546,1
118576,4
98222,2
100934,1
18819,2
93045,1
106663,1
14679,9
57576,2
120358,1
81062,2
29009,2
83053,1
12364,4
15431,86
128717,1
112788,1
106817,1
79287,1
51538,1
93446,2
87894,1
61596,4
78651,1
48598,1
62077,4
15629,5
116792,1
128490,1
44857,3
9802,2
134640,3
102938,1
136458,1
93938,2
86766,1
122981,1
129752,1
27849,1
4730,19
97384,1
114828,1
83395,0
65188,46
87324,1
129175,17
61668,1
7434,3
104163,2
28945,2150
21482,3
98702,7
118997,1
24408,2
79838,1
66888,1
83758,1
10970,136
23030,2
98083,1
22103,4
90516,3
15503,2
4438,1
116277,1
56847,2
75917,2
61385,2
99670,12
66453,9
61967,0
97674,6232
104739,1
75420,3
133135,2
52726,1
41410,11
281,29
49256,6
117592,2
72500,3
47259,0
63145,1
2858,116
23627,2
119921,3
42490,1
22077,2
42364,0
27530,1
122630,0
2101,7
37459,1
83326,11
21456,8
36335,0
51573,8
70989,1
21493,2
73987,3
65816,1
106889,0
90808,3
111444,3
40558,8
74366,3
17708,3
59030,1
15329,2
23743,4
114845,10
48638,2
63468,1
101391,4
55636,1
103750,1
61857,6
109524,5
121248,301
84355,1
57221,1
27786,47
91261,1
93643,1
37545,1
129527,1
129191,11
74676,2
81054,5
121904,1
124616,1
58399,1
83053,1
48398,0
12820,2
19758,5
16854,2
59516,1
11122,2
86507,1
120841,2
6697,2
16935,2
33547,0
23730,33
61269,29
120251,1
238,10
81098,9
13243,2
36119,1
48862,1
112494,1
136439,5
80057,1
134054,2
124491,2
126901,1
134904,52
65266,2
135412,4
17183,2
45280,3
48781,1
983,2
136033,2
82284,1
70860,1
53361,1
90322,1
134465,1
94042,1
99111,2
74026,1
44824,872
58175,1
92971,2
133046,1
108697,1
1000,5
122407,4
87718,1
112709,1
91939,2
66759,0
4086,2
103100,2
76116,156
116147,7
134609,1
5000,1
85449,1
13436,3
110377,1
71750,1
105675,1
8778,15
18197,2
132434,3
48883,1
104088,1
124522,9
71061,1
58918,2
59288,1
64229,3
32768,3
131197,12
83420,1
20968,2
106558,1
57855,1
80725,1
131177,1
130190,1
56342,1
110486,1
95120,46
13159,10
9824,4
92944,3
54191,1
19791,2
15620,2
64930,1
16284,2
114086,1
108778,1
105223,3
19351,26
102708,1
47599,1
46385,1
73769,1
53828,1
45531,1
86630,4
25869,1
21435,2
35982,1
102314,1
41512,1
71055,1
124236,8
78062,31
49845,2
94701,1
124839,2
106944,2
126867,1
79098,1
22907,2
86469,1
125704,1
133032,6
48581,1
103398,1
131796,0
14397,7
48787,1
128283,1
131130,68
32721,6
9515,3
84797,1
40135,1
22064,2
74658,1
54609,1
21137,3
102562,2
30571,3
63048,1
16082,2
60121,5
17531,3
115049,1
134585,1
44540,0
92136,4
58406,1
3465,1
54727,3
128225,1
90739,1
109940,7
116205,1
17540,8
22219,3
31236,3
71486,2
77388,2
45545,1
98615,1
9547,3
103473,1
67943,3
78051,14
105630,1
66074,1
120614,3
37296,30
85952,1
129361,3
6037,5
3001,11
103178,1
52112,1
68806,1
124660,1
120395,6
78079,1
124152,1
66867,1
28191,7
24078,2
55617,1
121177,1
107638,1
62870,0
100619,2
35783,1
87301,2
87761,1
9257,2
59693,1
78339,2
96335,1
117721,1
116805,1
134319,2
132433,1
53054,1
63041,2
82227,1
22916,3
19010,2
81935,2
84468,1
108245,1
137059,1
44264,1
113505,131
116637,3
116285,2
117336,6
132269,1
88111,1
105334,1
68521,2
22426,2
127837,1
118375,0
76869,8
7813,32
69672,0
128874,1
48050,1
59032,4
55282,1
136101,1
52796,1
35797,1
12676,2
34166,1
135270,1
35820,1
26723,3
474,3
86848,1
34754,3
31113,1
13331,2
10186,2
63407,1
13921,2
30873,0
107361,5
10995,5
31441,3
133161,1
100420,19
48870,1
93173,8
64229,3
24733,6
48773,2
30744,1
70930,1
79456,1
8933,2
435,1055
133288,1
29327,2
123169,1
68993,4
74644,1
111557,1
56561,0
43782,1
5045,0
38956,1
23091,4
66664,6
47818,1
44465,12
95693,1
68923,1
97079,2
53366,1
33041,10
41223,1
56921,1
41562,116
79657,1
101809,1
61115,19
10626,39
61687,2
5928,2
114637,5
5014,498
28723,1
3788,2
90233,1
83733,2
69754,1
70063,1
75082,10
36960,1
64417,1
75458,2
112385,2
127659,1
67239,1
16738,2
125896,1
4152,3
119126,1
95473,1
611,4
96820,1
84582,5
12622,29
44927,15
114233,7
10496,197
72933,2
130125,1
93866,1
130244,0
46899,1
130394,1
55592,0
52336,2
43857,7
19145,2
130971,3
98997,1
90700,1
13614,2
120754,2
2081,4
108593,1
72086,2
99755,1
21777,2
9360,4
26303,1
2607,4
8524,2
59993,5
104192,4
25628,5
11310,4
47707,1
116914,1
94019,1
79790,1
111844,1
93203,1
59596,1
10089,5
12768,101
116986,4
54758,0
116509,1
95659,2
33847,1
42245,1
79275,1
128404,1
78807,1
117626,0
105997,2
62921,7
10199,4
69767,1
120290,3
89802,7
125577,0
108463,2
91306,1
42248,0
95235,2
93442,2
121880,1
2935,2
11069,2
54659,0
8418,2
132015,1
113501,8
53407,1
112853,1
81822,9
44132,1
89369,88
11870,4
121472,1
2111,14
39328,9
87181,1
31316,2
78666,1
105367,1
62753,1
126599,3
135556,5
44337,4
26243,1
68326,4
8782,3
63848,4
128012,5
134800,0
80273,2
79282,3
127556,1
58461,1
25157,2
72418,1
104907,1
14387,2
73858,1
19431,2
103803,2
120481,1
90908,0
43349,2
104584,13
113513,2
84904,1
81904,1
71216,2
116063,1
87916,0
103107,1
11224,2
97742,1
107083,1
135382,2
125936,1
22945,3
65943,1
59464,1
59747,1
127515,1
18006,3
104256,3
93371,3
56162,4
33275,2
471,3
85362,1
127975,6
44348,1
83062,2
43874,1
565,3
8496,1
106067,1
66137,1
32286,2
96918,3
123260,2
44817,1
16339,6
121419,1
87164,5
125763,4
78201,1
15501,2
107241,3
116639,1
128469,1
65680,69
37303,1
23151,9
21695,2
124574,17
92589,1
103790,1
54329,1
68273,1
132930,1
35637,2
80253,1
81011,9
36964,1
112250,1
63897,1
50443,1
83467,3
96938,2
62987,3
119682,1
74129,1
45672,2
93869,1
58415,1
132572,1
16322,2
114478,1
115805,0
24774,2
55948,1
11892,3
128871,1
3603,5
10237,11
54653,2
117493,14
88033,3
48346,5
50758,2
38351,1
133797,1
75926,4
74112,130
45736,6
77234,1
126534,1
97143,3
6585,2
63392,513
77590,1
20595,3
31162,1
104110,1
48735,1
5011,2
32323,1
79084,2
5743,15
28403,1
12103,2
7866,6
73982,2
115494,1
75051,24
23133,59
28330,10
77847,1
97869,4
65666,3
20491,4
61492,1
36231,1
111660,1
15770,1
65983,1
64090,1
122814,1
43521,63
24411,2
33783,1
50621,1
75555,1
70710,1
33459,1
118960,1
70418,3
129872,1
71148,3
104953,0
132766,12
21329,3
41810,1
121992,1
132269,1
80194,1
74882,1
88558,1
1529,9
66029,1
46336,1
1837,6
104546,3
511,52
99851,1
46318,1
16549,2
132761,1
82081,1
11455,205
30195,7
92997,5
105319,1
2593,4
41196,1
41718,1
14518,4
79989,1
60719,1
108567,7
126770,1
135535,1
20861,5
67973,5
17937,2
29618,1
109291,9
77935,4
93142,1
84565,0
63662,1
62859,6
40952,4
118605,1
15431,86
81111,1
55917,1
43344,1
73597,1
17466,4
117678,1
2856,3
88576,1
127573,4
87495,1
15785,3
96889,9
40867,25
91483,1
130001,1
39078,1
123771,1
102611,2
116344,1
135581,0
14760,7
57198,1
117927,1
61329,1
92923,1
19139,3
81185,2
58307,4
48420,0
92559,2
81174,0
105845,2
62973,1
66564,1
104462,3
114684,4
38390,1
15425,2
108259,1
126083,1
34119,1
42819,1
119092,1
33570,1
128559,1
128413,1
86997,1
127962,1
83896,1
19449,4
126934,1
23760,2
87569,3
121976,1
32472,1
60004,3
22070,2
11130,2
99998,2
121309,1
92405,1
53563,0
28873,6
8274,7
88987,2
24137,3
129517,1
115578,1
67154,2
95348,10
12032,2
64057,1
24498,12
123173,0
81445,8
43647,3
72315,0
24198,2
25827,2
88902,1
134777,1
136903,1
40639,4
126678,1
56853,1
93863,1
23514,2
56540,1
56956,0
57671,3
126981,1
63383,1
114899,25
89733,1
16470,16
25324,2
68306,1
63685,1
86456,2
82184,1
64001,4
51013,15
39636,1
122653,2
16929,3
128700,25
110443,3
131127,2
92729,2
33339,1
3953,5
12,30
124741,2
51316,1
130213,1
134275,1
41774,13
124124,9
27764,1
133684,1
119859,2
15385,6
110038,6
69117,2
87346,2
87637,1
101532,2
29905,1
62758,1
129315,1
71678,0
130570,7
20452,14
70866,1
135644,1
6672,3
1309,24
80774,1
48292,2
112223,6
132251,1
91267,1
54394,9
64515,2
110844,1
54830,2
5964,2
112705,2
119175,1
103483,1
107571,2
72854,38
118937,80
127375,34
54761,1
39061,1
18195,2
103772,1
83095,2
75730,2
6448,8
115960,1
74674,1
79253,1
